request_id,record_status,date,weekday,posted_time,origin,origin_category,dest,dest_category,waypoints,waypoints_category,stop_count,mid_dropoff_ok,mid_boarding_issue,via_train,train_time,party_current_original,party_target_original,party_current_clean,party_target_clean,party_parse_confidence,mentions_taxi,mentions_carpool,has_contact,author_id,source_file,source_line,source_match_score,raw_text_redacted,dq_flags,review_required,analytics_ready,parser_version
req_000096,existing_csv,2024-05-06,월,11:14,양덕,원룸촌,한동대,학교,,,2,False,False,False,,,,,,none,True,False,True,u1466,Talk_2026.9.15 11:45-1.txt,381,1.0,<택시> 모이는대로 농협 양덕 지점-> 한동대 <PHONE>,,False,True,audit-v1
req_000097,existing_csv,2024-05-06,월,11:19,포항역,포항역,한동대,학교,,,2,False,False,True,00:50,,,,,none,False,False,True,u0590,Talk_2026.9.15 11:45-1.txt,386,1.0,화 00시 50분 (00시 43분 도착기차) 포항역->한동대 <PHONE>,,False,True,audit-v1
req_000098,existing_csv,2024-05-06,월,11:21,포항역,포항역,한동대,학교,,,2,False,False,True,18:43,,,,,none,False,False,True,u1356,Talk_2026.9.15 11:45-1.txt,390,1.0,5/6 (월) 18:43 도착기차 포항역->한동대 <PHONE>,,False,True,audit-v1
req_000099,existing_csv,2024-05-06,월,11:23,포항역,포항역,한동대,학교,,,2,False,False,True,23:07,,,,,none,False,False,True,u0028,Talk_2026.9.15 11:45-1.txt,393,1.0,5/6 (월) 23:07 도착기차 포항역 -> 한동대 <PHONE>,,False,True,audit-v1
req_000100,existing_csv,2024-05-06,월,11:30,포항역,포항역,한동대,학교,,,2,False,False,True,00:43,,,2,4,medium,True,False,True,u0419,Talk_2026.9.15 11:45-1.txt,396,1.0,5/7 화 00:43 도착 기차 포항역 - > 한동대 택시 2/4 <PHONE>,party_parse_review,False,True,audit-v1
req_000101,existing_csv,2024-05-06,월,11:33,포항역,포항역,한동대,학교,,,2,False,False,True,17:03,,,,,none,False,False,True,u1553,Talk_2026.9.15 11:45-1.txt,401,1.0,5/6 월 17:03 도착기차 포항역->한동대 <PHONE>,,False,True,audit-v1
req_000102,existing_csv,2024-05-06,월,11:42,포항역,포항역,한동대,학교,,,2,False,False,True,20:03,,,2,4,medium,False,False,True,u1282,Talk_2026.9.15 11:45-1.txt,406,1.0,5/6 (월) 20:03 도착기차 포항역 -> 한동대 <PHONE>/4,party_parse_review,False,True,audit-v1
req_000103,existing_csv,2024-05-06,월,11:59,포항역,포항역,궁물촌,원룸촌,,,2,False,False,False,,1,4,1,4,high,True,False,True,u1944,Talk_2026.9.15 11:45-1.txt,415,1.0,🚕포항역 - 택시 탈 분 구해요!🚖 5/6 (월) 15:00 부근 포항역 -> 궁물촌 <PHONE> (1/4),,False,True,audit-v1
req_000104,existing_csv,2024-05-06,월,12:14,시외버스터미널,터미널,한동대,학교,,,2,False,False,False,,,,,,none,True,False,True,u1089,Talk_2026.9.15 11:45-1.txt,423,1.0,5월 6일(월) 21시 10분(~20분) 시외버스터미널 ->>>>> 한동대 택시 함께 타실 분! <PHONE>,,False,True,audit-v1
req_000105,existing_csv,2024-05-06,월,12:17,고속버스터미널,터미널,한동대,학교,,,2,False,False,False,,,,,,none,False,False,True,u0601,Talk_2026.9.15 11:45-1.txt,428,1.0,5/6 월 15:50 ~ 16:10 포항고속버스터미널 -> 한동대 <PHONE>,,False,True,audit-v1
req_000106,existing_csv,2024-05-06,월,12:36,포항역,포항역,한동대,학교,,,2,False,False,True,00:50,,,5,6,medium,False,False,False,u0946,Talk_2026.9.15 11:45-1.txt,432,1.0,5/6 00:50 (00:43분 도착기차) 포항역 -> 한동대 <URL>,party_parse_review,False,True,audit-v1
req_000107,existing_csv,2024-05-06,월,12:36,포항역,포항역,그할마,원룸촌,,,2,False,False,True,13:12,,,,,none,True,False,True,u1412,Talk_2026.9.15 11:45-1.txt,437,1.0,13:12 포항역 도착기차 포항역 -> 그할마 택시 <PHONE>,,False,True,audit-v1
req_000108,existing_csv,2024-05-06,월,12:37,포항역,포항역,궁물촌,원룸촌,,,2,False,False,True,15:00,,,,,none,False,False,True,u0772,Talk_2026.9.15 11:45-1.txt,440,1.0,5/6 월 15:00 도착기차 포항역->궁물촌 <PHONE>,,False,True,audit-v1
req_000109,existing_csv,2024-05-06,월,12:48,포항역,포항역,유야,원룸촌,,,2,False,False,False,,,,,,none,False,False,True,u1930,Talk_2026.9.15 11:45-1.txt,445,1.0,오늘 5:10 포항역->유야 (궁물촌도 가능) <PHONE>,,False,True,audit-v1
req_000110,existing_csv,2024-05-06,월,12:57,고속버스터미널,터미널,한동대,학교,,,2,False,False,False,,,,5,6,medium,False,False,True,u1173,Talk_2026.9.15 11:45-1.txt,448,1.0,5/6 저녁 9시30분 고속버스터미널 -> 한동대 <PHONE>,party_parse_review,False,True,audit-v1
req_000111,existing_csv,2024-05-06,월,13:01,포항역,포항역,한동대,학교,,,2,False,False,True,20:03,,,2,4,medium,False,False,True,u1282,Talk_2026.9.15 11:45-1.txt,451,1.0,5/6 (월) 20:03 도착기차 포항역 -> 한동대 <PHONE>/4,party_parse_review,False,True,audit-v1
req_000112,existing_csv,2024-05-06,월,13:05,두 자리 동대구,미분류,학교,학교,,,2,False,False,False,,,,,,none,False,False,False,u1561,Talk_2026.9.15 11:45-1.txt,455,1.0,두 자리 동대구 -> 학교,unclassified_endpoint,True,False,audit-v1
req_000113,existing_csv,2024-05-06,월,13:10,포항역,포항역,한동대,학교,,,2,False,False,False,,,,,,none,False,False,True,u0327,Talk_2026.9.15 11:45-1.txt,457,1.0,포항역->한동대 지금 도착 <PHONE>,,False,True,audit-v1
req_000114,existing_csv,2024-05-06,월,13:24,포항역,포항역,한동대,학교,,,2,False,False,True,17:34,,,,,none,True,False,True,u1547,Talk_2026.9.15 11:45-1.txt,460,1.0,5/6 (월) 17:34 도착기차 포항역->한동대 택시 <PHONE>,,False,True,audit-v1
req_000115,existing_csv,2024-05-06,월,13:28,포항역,포항역,한동대,학교,,,2,False,False,True,15:28,,,,,none,True,False,True,u0900,Talk_2026.9.15 11:45-1.txt,463,1.0,오늘 5/6 (월) 15:28 도착 기차 포항역 > 한동대 (택시) <PHONE> 캐리어 있음,,False,True,audit-v1
req_000116,existing_csv,2024-05-06,월,13:52,포항역,포항역,궁물촌,원룸촌,,,2,False,False,True,15:00,2,4,2,4,high,True,False,True,u0772,Talk_2026.9.15 11:45-1.txt,468,1.0,5/6 월 15:00 도착기차 포항역->궁물촌 <PHONE> 택시 (2/4),,False,True,audit-v1
req_000117,existing_csv,2024-05-06,월,14:00,포항역,포항역,학교,학교,,,2,False,False,True,20:03,,,,,none,False,False,True,u1954,Talk_2026.9.15 11:45-1.txt,473,1.0,5/7 화요일 20:03 도착 기차 포항역-> 학교 <PHONE>,,False,True,audit-v1
req_000118,existing_csv,2024-05-06,월,14:05,예성,원룸촌,버정,학교,,,2,False,False,False,,,,,,none,True,False,True,u1980,Talk_2026.9.15 11:45-1.txt,476,1.0,2:15 예성 -> 버정 택시 <PHONE>,,False,True,audit-v1
req_000119,existing_csv,2024-05-06,월,14:06,포항역,포항역,한동대,학교,,,2,False,False,True,15:28,,,,,none,False,False,True,u0739,Talk_2026.9.15 11:45-1.txt,479,1.0,5/6 월 오후 15:28 도착 기차 포항역 -> 한동대 <PHONE>,,False,True,audit-v1
req_000120,existing_csv,2024-05-06,월,14:08,포항역,포항역,한동대,학교,,,2,False,False,True,18:05,,,,,none,True,False,True,u1801,Talk_2026.9.15 11:45-1.txt,483,0.995,5/6 월 오후 18: 05 도착 기차 포항역>한동대 택시 캐리어 있음 <PHONE>,raw_text_contamination,False,True,audit-v1
req_000121,existing_csv,2024-05-06,월,14:18,포항역,포항역,한동대,학교,,,2,False,False,True,17:03,,,,,none,False,False,True,u1540,Talk_2026.9.15 11:45-1.txt,492,1.0,5/6 월 오후 17시 03분 도착 기차 포항역 —> 한동대 케리어 있음 <PHONE>,,False,True,audit-v1
req_000122,existing_csv,2024-05-06,월,14:21,포항역,포항역,한동대,학교,,,2,False,False,True,4:10,,,,,none,False,False,True,u0383,Talk_2026.9.15 11:45-1.txt,497,1.0,오늘 4시 10분 도착 기차 포항역 —> 한동대 <PHONE>,,False,True,audit-v1
req_000123,existing_csv,2024-05-06,월,14:24,포항역,포항역,한동대,학교,,,2,False,False,True,10:39,,,5,7,medium,False,False,True,u0491,Talk_2026.9.15 11:45-1.txt,500,1.0,5/7 화 오전 10:39 도착 기차 포항역 -> 한동대 <PHONE>,party_parse_review,False,True,audit-v1
req_000124,existing_csv,2024-05-06,월,14:32,포항역,포항역,학교,학교,,,2,False,False,True,23:07,,,,,none,True,False,False,u1183,Talk_2026.9.15 11:45-1.txt,505,1.0,5.6 월 23:07 도착 기차 포항역 -> 학교 택시 <URL>,,False,True,audit-v1
req_000125,existing_csv,2024-05-06,월,14:42,포항역,포항역,한동대,학교,,,2,False,False,True,23:07,2,4,2,4,high,False,False,True,u0028,Talk_2026.9.15 11:45-1.txt,511,1.0,5/6 (월) 23:07 도착기차 포항역 -> 한동대 (2/4) <PHONE>,,False,True,audit-v1
req_000126,existing_csv,2024-05-06,월,14:50,포항역,포항역,양덕,원룸촌,,,2,False,False,True,20:03,,,,,none,True,False,True,u0919,Talk_2026.9.15 11:45-1.txt,516,1.0,오늘 20:03 도착 기차 포항역 - 양덕 택시 <PHONE>,,False,True,audit-v1
req_000127,existing_csv,2024-05-06,월,14:57,포항역,포항역,한동대,학교,,,2,False,False,True,10:54,1,4,1,4,high,False,False,True,u0894,Talk_2026.9.15 11:45-1.txt,519,1.0,5/7 오전 10:54분 도착 기차 포항역 -> 한동대 <PHONE>(1/4),,False,True,audit-v1
req_000128,existing_csv,2024-05-06,월,15:35,포항역,포항역,그할마,원룸촌,,,2,False,False,True,17:03,1,4,1,4,high,True,False,True,u0547,Talk_2026.9.15 11:45-1.txt,527,0.995,"월 17:03 도착 기차 택시(1/4) 포항역>양덕, 그할마 <PHONE>",raw_text_contamination,False,True,audit-v1
req_000129,existing_csv,2024-05-06,월,15:39,포항역,포항역,한동대,학교,,,2,False,False,True,13:12,,,5,7,medium,False,False,True,u0785,Talk_2026.9.15 11:45-1.txt,531,0.995,5/7 화 13:12도착기차 포항역->한동대 <PHONE>,party_parse_review;raw_text_contamination,False,True,audit-v1
req_000130,existing_csv,2024-05-06,월,16:08,포항역,포항역,한동대,학교,,,2,False,False,False,,,,1,4,medium,False,False,True,u1618,Talk_2026.9.15 11:45-1.txt,536,1.0,17:34분 도착 포항역 -> 한동대 (작은 캐리어 1개) 1/4 <PHONE>,party_parse_review,False,True,audit-v1
req_000131,existing_csv,2024-05-06,월,16:09,포항역,포항역,한동대,학교,,,2,False,False,True,20:03,2,4,2,4,high,True,False,True,u1390,Talk_2026.9.15 11:45-1.txt,543,1.0,5/6 월 20시 3분 도착 기차 포항역>한동대 택시 (2/4) <PHONE>,,False,True,audit-v1
req_000132,existing_csv,2024-05-06,월,16:18,포항역,포항역,그할마,원룸촌,,,2,False,False,True,17:34,2,4,2,4,high,False,False,True,u0076,Talk_2026.9.15 11:45-1.txt,548,1.0,오늘 17:34도착 기차 포항역>그할마 (2/4) <PHONE>,,False,True,audit-v1
req_000133,existing_csv,2024-05-06,월,16:20,포항역,포항역,한동대,학교,,,2,False,False,True,19:01,,,,,none,False,False,True,u0728,Talk_2026.9.15 11:45-1.txt,549,1.0,5/6(월) 19:01 도착 기차 포항역 —> 한동대 <PHONE>,,False,True,audit-v1
req_000134,existing_csv,2024-05-06,월,16:42,느헴,학교,유야,원룸촌,,,2,False,False,False,,,,,,none,False,False,False,u0319,Talk_2026.9.15 11:45-1.txt,560,1.0,느헴→유야 17:00 <URL>,,False,True,audit-v1
req_000135,existing_csv,2024-05-06,월,16:53,포항역,포항역,한동대,학교,,,2,False,False,True,20:03,1,4,1,4,high,False,False,True,u1198,Talk_2026.9.15 11:45-1.txt,564,1.0,5/6 (월) 20:03 도착기차 포항역 -> 한동대 <PHONE> (1/4),,False,True,audit-v1
req_000136,existing_csv,2024-05-06,월,16:58,포항역,포항역,학교,학교,,,2,False,False,False,,,,,,none,True,False,True,u0055,Talk_2026.9.15 11:45-1.txt,570,1.0,18:05 도착 포항역 -> 학교 택시 <PHONE>,,False,True,audit-v1
req_000137,existing_csv,2024-05-06,월,17:14,포항역,포항역,그할마,원룸촌,,,2,False,False,True,18:43,,,,,none,False,False,True,u0649,Talk_2026.9.15 11:45-1.txt,574,1.0,5/6 월 18시43분 도착기차 포항역 -> 그할마 <PHONE>,,False,True,audit-v1
req_000138,existing_csv,2024-05-06,월,17:17,시외버스터미널,터미널,한동대,학교,,,2,False,False,False,,1,4,1,4,high,False,False,True,u1944,Talk_2026.9.15 11:45-1.txt,579,0.995,5월6일(월) 22:15 포항시외버스터미널 -> 한동대 <PHONE> (1/4),raw_text_contamination;system_name_leak,False,True,audit-v1
req_000139,existing_csv,2024-05-06,월,17:36,포항역,포항역,한동대,학교,,,2,False,False,True,11:48,,,1,4,medium,False,False,True,u1921,Talk_2026.9.15 11:45-1.txt,584,1.0,5/7 화 11:48 도착기차 포항역->한동대 1/4 <PHONE>,party_parse_review,False,True,audit-v1
req_000140,existing_csv,2024-05-06,월,17:40,터미널,터미널,한동대,학교,,,2,False,False,False,,,,,,none,False,False,True,u0080,Talk_2026.9.15 11:45-1.txt,589,1.0,5/6 월 7:10분 도착예정 버스 포항버스터미널 -> 한동대 <PHONE>,,False,True,audit-v1
req_000141,existing_csv,2024-05-06,월,17:41,포항역,포항역,학교,학교,,,2,False,False,False,,,,,,none,False,False,True,u1728,Talk_2026.9.15 11:45-1.txt,593,1.0,7시 10분 포항역에서 학교 2000 <PHONE>,,False,True,audit-v1
req_000142,existing_csv,2024-05-06,월,17:48,비벤,학교,그할마,원룸촌,,,2,True,False,False,,,,,,none,False,False,False,u1561,Talk_2026.9.15 11:45-1.txt,596,1.0,18:00 비벤 -> 그할마 (중간 하차 가능) 찬카🚘 <URL>,,False,True,audit-v1
req_000143,existing_csv,2024-05-06,월,17:50,포항역,포항역,학교,학교,,,2,False,False,False,,,,,,none,False,False,False,u1724,Talk_2026.9.15 11:45-1.txt,601,1.0,5/4 화 9:10 포항역 -> 학교 010.4721.3912,,False,True,audit-v1
req_000144,existing_csv,2024-05-06,월,18:11,포항역,포항역,한동대,학교,,,2,False,False,False,,,,,,none,False,False,True,u0360,Talk_2026.9.15 11:45-1.txt,606,1.0,5/6 월 21:50 포항역 -> 한동대 <PHONE>,,False,True,audit-v1
req_000145,existing_csv,2024-05-06,월,18:13,포항역,포항역,한동대,학교,,,2,False,False,True,10:54,2,4,2,4,high,False,False,True,u0894,Talk_2026.9.15 11:45-1.txt,610,1.0,5/7 오전 10:54분 도착 기차 포항역 -> 한동대 <PHONE>(2/4),,False,True,audit-v1
req_000146,existing_csv,2024-05-06,월,18:27,포항역,포항역,양덕,원룸촌,,,2,False,False,True,00:43,,,,,none,True,False,True,u0391,Talk_2026.9.15 11:45-1.txt,614,1.0,오늘 밤 00:43 도착기차 포항역 -> 양덕 택시 <PHONE>,,False,True,audit-v1
req_000147,existing_csv,2024-05-06,월,18:36,시외버스터미널,터미널,한동대,학교,,,2,False,False,False,,,,1,4,medium,False,False,True,u0714,Talk_2026.9.15 11:45-1.txt,615,0.995,"5/6(월) 21:10분 시외버스터미널 > 한동대 <PHONE> *(1/4, 캐리어 1개 있음)",party_parse_review;raw_text_contamination;system_name_leak,False,True,audit-v1
req_000148,existing_csv,2024-05-06,월,18:42,포항역,포항역,한동대,학교,,,2,False,False,False,,,,,,none,False,False,True,u0541,Talk_2026.9.15 11:45-1.txt,622,1.0,5/6(월) 20:21 도착 포항역 -> 한동대 <PHONE>,,False,True,audit-v1
req_000149,existing_csv,2024-05-06,월,18:44,포항역,포항역,한동대,학교,,,2,False,False,True,23:07,,,2,4,medium,False,False,True,u0979,Talk_2026.9.15 11:45-1.txt,626,1.0,5/6(월) 23:07 도착 기차 포항역->한동대 2/4 <PHONE>,party_parse_review,False,True,audit-v1
req_000150,existing_csv,2024-05-06,월,19:01,포항역,포항역,양덕,원룸촌,,,2,False,False,True,08:51,,,5,7,medium,True,False,False,u0500,Talk_2026.9.15 11:45-1.txt,631,1.0,5/7 (화) 포항역 (08:51 도착기차) -> 양덕 택시 <URL>,party_parse_review,False,True,audit-v1
req_000151,existing_csv,2024-05-06,월,19:17,시외버스터미널,터미널,한동대,학교,,,2,False,False,False,,,,3,4,medium,True,False,True,u1089,Talk_2026.9.15 11:45-1.txt,637,0.995,5월 6일(월) 21시 10분(~20분) 시외버스터미널 ->>>>> 한동대 택시 함께 타실 분! <PHONE>/4,party_parse_review;raw_text_contamination;system_name_leak,False,True,audit-v1
req_000152,existing_csv,2024-05-06,월,19:21,포항역,포항역,한동대,학교,,,2,False,False,True,9:15,,,5,7,medium,False,False,True,u1532,Talk_2026.9.15 11:45-1.txt,646,1.0,5/7 화 9시 15분 (9시 8분 도착 기차) 포항역 -> 한동대 <PHONE>,party_parse_review,False,True,audit-v1
req_000153,existing_csv,2024-05-06,월,19:26,포항역,포항역,한동대,학교,,,2,False,False,True,20:03,,,,,none,False,False,True,u0478,Talk_2026.9.15 11:45-1.txt,651,1.0,5/6 월 20:03 도착기차 포항역> 한동대 <PHONE>,,False,True,audit-v1
req_000154,existing_csv,2024-05-06,월,19:36,시외버스터미널,터미널,양덕,원룸촌,,,2,False,False,False,,,,,,none,False,False,True,u0609,Talk_2026.9.15 11:45-1.txt,654,1.0,5/6 월 20:30 시외버스터미널-> 양덕 <PHONE>,,False,True,audit-v1
req_000155,existing_csv,2024-05-06,월,19:45,시외버스터미널,터미널,한동대,학교,,,2,False,False,False,,,,,,none,False,False,True,u0771,Talk_2026.9.15 11:45-1.txt,658,1.0,5/6(월) 20:30 시외버스터미널-> 한동대 캐리어 작은 거 하나 있어요 ! <PHONE>,,False,True,audit-v1
req_000156,existing_csv,2024-05-06,월,19:51,포항역,포항역,한동대,학교,,,2,False,False,True,20:03,,,,,none,False,False,True,u1504,Talk_2026.9.15 11:45-1.txt,663,0.995,오늘 20:03 도착기차 포항역 > 한동대 <PHONE>,raw_text_contamination;system_name_leak,False,True,audit-v1
req_000157,existing_csv,2024-05-06,월,20:25,포항역,포항역,한동대,학교,,,2,False,False,True,23:07,,,3,4,medium,False,False,True,u0979,Talk_2026.9.15 11:45-1.txt,668,1.0,5/6(월) 23:07 도착 기차 포항역->한동대 3/4 <PHONE>,party_parse_review,False,True,audit-v1
req_000158,existing_csv,2024-05-06,월,20:32,포항역,포항역,한동대,학교,,,2,False,False,True,23:07,,,,,none,False,False,True,u1289,Talk_2026.9.15 11:45-1.txt,675,1.0,오늘 5/6(월) 23:07 도착 기차 포항역->한동대 <PHONE>,,False,True,audit-v1
req_000159,existing_csv,2024-05-06,월,20:42,시외버스터미널,터미널,한동대,학교,,,2,False,False,False,,,,,,none,True,False,True,u0714,Talk_2026.9.15 11:45-1.txt,680,1.0,5/6(월) 21:00 시외버스터미널 > 한동대 택시 <PHONE>,,False,True,audit-v1
req_000160,existing_csv,2024-05-06,월,20:52,시외버스터미널,터미널,한동대,학교,,,2,False,False,False,,,,,,none,True,False,False,u0886,Talk_2026.9.15 11:45-1.txt,685,1.0,5/6 월 21:20 시외버스터미널 —> 한동대 (서울 17:30 버스) 택시 <URL>,,False,True,audit-v1
req_000161,existing_csv,2024-05-06,월,20:58,시외버스터미널,터미널,한동대,학교,,,2,False,False,False,,,,3,4,medium,True,False,True,u1537,Talk_2026.9.15 11:45-1.txt,691,1.0,5월 6일(월) 21시 15분 시외버스터미널 ->>>>> 한동대 택시 함께 타실 분! <PHONE>/4,party_parse_review,False,True,audit-v1
req_000162,existing_csv,2024-05-06,월,21:01,포항역,포항역,한동대,학교,,,2,False,False,True,23:07,3,4,3,4,high,False,False,True,u1289,Talk_2026.9.15 11:45-1.txt,697,1.0,오늘 5/6(월) 23:07 도착 기차 포항역->한동대 (3/4) 기내용 캐리어 2개 있어요! <PHONE>,,False,True,audit-v1
req_000163,existing_csv,2024-05-06,월,21:15,포항역,포항역,학교,학교,,,2,False,False,True,23:07,3,4,3,4,high,True,False,False,u1631,Talk_2026.9.15 11:45-1.txt,705,1.0,5.6 월 23:07 도착 기차(3/4) 포항역 -> 학교 택시 캐리어 없으신 분만 가능합니다! <URL>,,False,True,audit-v1
req_000164,existing_csv,2024-05-06,월,21:22,포항역,포항역,양덕,원룸촌,,,2,False,False,True,23:07,,,,,none,True,False,True,u1890,Talk_2026.9.15 11:45-1.txt,712,1.0,오늘 5.6 (월) 23:07 도착 기차 포항역 -> 양덕 택시 <PHONE>,,False,True,audit-v1
req_000165,existing_csv,2024-05-06,월,21:26,시외버스터미널,터미널,한동대,학교,,,2,False,False,False,,,,,,none,True,False,False,u0886,Talk_2026.9.15 11:45-1.txt,717,1.0,5/6 월 21:40 시외버스터미널 —> 한동대 택시 <URL>,,False,True,audit-v1
req_000166,existing_csv,2024-05-06,월,21:35,포항역,포항역,한동대,학교,,,2,False,False,True,00:50,3,4,3,4,high,False,False,False,u0946,Talk_2026.9.15 11:45-1.txt,722,1.0,5/6 00:50 (00:43분 도착기차) 포항역 -> 한동대 (3/4) <URL>,,False,True,audit-v1
req_000167,existing_csv,2024-05-06,월,21:36,고속버스터미널,터미널,한동대,학교,,,2,False,False,False,,1,4,1,4,high,True,False,True,u1309,Talk_2026.9.15 11:45-1.txt,728,1.0,22:40 (22:30 도착 예정 버스) 택시(1/4) 고속버스터미널 -> 한동대 <PHONE>,,False,True,audit-v1
